symbol,quotedate,expiration,entry_date,entry_stock_price,put_entry_delta,put_entry_mid,put_exit_mid,put_profit
A,2013-05-17,2013-05-17,2013-04-22,41.85,-0.13720000000000002,0.27,0.01,0.26
A,2013-05-17,2013-05-17,2013-04-26,41.300000000000004,-0.1701,0.35,0.01,0.33999999999999997
A,2013-09-20,2013-09-20,2013-08-29,46.800000000000004,-0.1628,0.26,0.005,0.255
A,2013-10-18,2013-10-18,2013-09-25,51.83,-0.1869,0.345,0.01,0.33499999999999996
A,2014-02-21,2014-02-21,2014-01-28,58.1,-0.1353,0.385,0.01,0.375
A,2014-08-15,2014-08-15,2014-07-03,58.46,-0.1433,0.395,0.025,0.37
A,2014-09-19,2014-09-19,2014-08-07,55.050000000000004,-0.1651,0.495,0.07,0.425
A,2014-12-19,2014-12-19,2014-11-28,42.74,-0.1698,0.215,0.065,0.15
A,2015-01-16,2015-01-16,2014-12-10,40.34,-0.21080000000000002,0.45999999999999996,0.04,0.42
A,2015-02-20,2015-02-20,2015-01-06,39.18,-0.2078,0.71,0.025,0.6849999999999999
A,2015-11-20,2015-11-20,2015-10-06,34.910000000000004,-0.1542,0.355,0.135,0.21999999999999997
A,2015-11-20,2015-11-20,2015-10-14,35.050000000000004,-0.14550000000000002,0.29500000000000004,0.135,0.16000000000000003
A,2016-03-18,2016-03-18,2016-02-08,34.800000000000004,-0.1516,0.41000000000000003,0.125,0.28500000000000003
A,2016-04-15,2016-04-15,2016-03-10,37.980000000000004,-0.1957,0.37,0.1,0.27
A,2016-04-15,2016-04-15,2016-03-14,39.02,-0.1293,0.24,0.105,0.135
A,2016-08-19,2016-08-19,2016-07-05,43.75,-0.1787,0.44,0.035,0.405
A,2016-08-19,2016-08-19,2016-07-13,46.410000000000004,-0.1514,0.30000000000000004,0.035,0.265
A,2016-09-16,2016-09-16,2016-08-17,48.43,-0.1704,0.33999999999999997,0.21500000000000002,0.12499999999999994
A,2017-01-20,2017-01-20,2016-12-12,46.14,-0.1529,0.29000000000000004,0.055,0.23500000000000004
A,2017-06-16,2017-06-16,2017-05-17,55.77,-0.195,0.39,0.015,0.375
A,2017-07-21,2017-07-21,2017-06-21,59.79,-0.0984,0.155,0.015,0.14
A,2017-11-17,2017-11-17,2017-10-12,67.54,-0.16620000000000001,0.35,0.005,0.345
A,2017-11-17,2017-11-17,2017-10-16,66.91,-0.153,0.25,0.005,0.245
A,2018-04-20,2018-04-20,2018-03-21,69.4,-0.1675,0.43000000000000005,0.005,0.42500000000000004
A,2018-08-17,2018-08-17,2018-07-16,62.72,-0.13720000000000002,0.365,0.05,0.315
A,2018-08-17,2018-08-17,2018-07-20,63.85,-0.11280000000000001,0.31,0.05,0.26
A,2018-08-17,2018-08-17,2018-07-24,64.79,-0.1468,0.375,0.005,0.37
A,2018-10-19,2018-10-19,2018-09-28,70.54,-0.1627,0.27,3.0200000000000005,-2.7500000000000004
A,2012-02-17,2012-02-17,2012-01-05,37,-0.1715,0.605,0.015,0.59
A,2012-03-16,2012-03-16,2012-02-09,45.09,-0.1685,0.5700000000000001,0.01,0.56
A,2012-08-17,2012-08-17,2012-07-10,37.49,-0.1608,0.45,0.005,0.445
A,2012-12-21,2012-12-21,2012-11-08,36.88,-0.1656,0.405,0.005,0.4
A,2012-12-21,2012-12-21,2012-11-12,36.82,-0.1592,0.37,0.005,0.365
A,2013-01-18,2013-01-18,2012-12-13,39.800000000000004,-0.1427,0.28500000000000003,0.005,0.28
A,2013-04-19,2013-04-19,2013-03-05,42.660000000000004,-0.1671,0.38,0.005,0.375
A,2013-05-17,2013-05-17,2013-04-05,41.54,-0.1836,0.445,0.01,0.435
A,2013-05-17,2013-05-17,2013-04-09,41.65,-0.17120000000000002,0.395,0.01,0.385
A,2013-06-21,2013-06-21,2013-05-10,43.63,-0.162,0.46499999999999997,0.02,0.44499999999999995
A,2013-10-18,2013-10-18,2013-09-04,47.875,-0.18030000000000002,0.46499999999999997,0.01,0.45499999999999996
A,2013-10-18,2013-10-18,2013-09-16,48.74,-0.14350000000000002,0.275,0.005,0.27
A,2014-03-21,2014-03-21,2014-02-07,59.42,-0.12660000000000002,0.42500000000000004,0.025,0.4
A,2014-03-21,2014-03-21,2014-02-11,59.730000000000004,-0.19690000000000002,0.685,0.035,0.65
A,2014-07-18,2014-07-18,2014-06-12,58.400000000000006,-0.2024,0.495,0.025,0.47
A,2014-07-18,2014-07-18,2014-06-16,58.32,-0.2082,0.515,0.025,0.49
A,2014-07-18,2014-07-18,2014-06-20,58.77,-0.1568,0.315,0.025,0.29
A,2014-08-15,2014-08-15,2014-07-21,56.71,-0.16740000000000002,0.39,0.025,0.365
A,2014-12-19,2014-12-19,2014-11-11,41.660000000000004,-0.15310000000000001,0.33,0.07,0.26
A,2015-06-19,2015-06-19,2015-05-21,42.32,-0.1544,0.175,0.46,-0.28500000000000003
A,2015-10-16,2015-10-16,2015-09-15,36.15,-0.1343,0.26,0.23,0.03
A,2015-10-16,2015-10-16,2015-09-23,34.95,-0.155,0.28500000000000003,0.23,0.05500000000000002
A,2015-11-20,2015-11-20,2015-10-20,36.32,-0.159,0.315,0.09,0.225
A,2015-11-20,2015-11-20,2015-10-28,37.52,-0.2063,0.39,0.005,0.385
A,2016-02-19,2016-02-19,2016-01-14,37.61,-0.128,0.30000000000000004,0.005,0.29500000000000004
A,2016-03-18,2016-03-18,2016-02-18,37.19,-0.11,0.2,0.125,0.07500000000000001
A,2016-03-18,2016-03-18,2016-02-22,38.03,-0.1595,0.275,0.005,0.27
A,2016-03-18,2016-03-18,2016-02-26,37.59,-0.1898,0.275,0.005,0.27
A,2016-08-19,2016-08-19,2016-07-27,47.26,-0.114,0.16,0.035,0.125
A,2016-12-16,2016-12-16,2016-11-21,44.97,-0.18280000000000002,0.275,0.005,0.27
A,2017-01-20,2017-01-20,2016-12-22,45.97,-0.12240000000000001,0.185,0.055,0.13
A,2017-06-16,2017-06-16,2017-05-31,60.34,-0.1605,2.025,0.015,2.01
A,2017-11-17,2017-11-17,2017-10-30,67.49,-0.2038,0.33999999999999997,0.015,0.32499999999999996
A,2017-12-15,2017-12-15,2017-11-03,68.37,-0.148,0.46499999999999997,0.06,0.40499999999999997
A,2018-09-21,2018-09-21,2018-08-30,67.26,-0.2111,0.355,0.01,0.345
A,2012-02-17,2012-02-17,2012-01-11,38.92,-0.1635,0.525,0.015,0.51
A,2012-02-17,2012-02-17,2012-01-19,41.85,-0.1522,0.435,0.015,0.42
A,2012-07-20,2012-07-20,2012-06-15,40.01,-0.14170000000000002,0.39,0.005,0.385
A,2013-01-18,2013-01-18,2012-12-27,40.64,-0.1784,0.3,0.005,0.295
A,2013-05-17,2013-05-17,2013-04-23,42.61,-0.1453,0.275,0.01,0.265
A,2014-02-21,2014-02-21,2014-01-17,60.71,-0.1394,0.41000000000000003,0.005,0.405
A,2014-02-21,2014-02-21,2014-01-21,60.85,-0.134,0.385,0.005,0.38
A,2014-02-21,2014-02-21,2014-01-29,57.65,-0.1529,0.445,0.01,0.435
A,2014-03-21,2014-03-21,2014-02-21,56.34,-0.1525,0.31500000000000006,0.025,0.29000000000000004
A,2014-08-15,2014-08-15,2014-07-23,57.47,-0.1246,0.265,0.025,0.24000000000000002
A,2014-09-19,2014-09-19,2014-08-04,56.28,-0.12560000000000002,0.37,0.07,0.3
A,2014-12-19,2014-12-19,2014-11-25,42.71,-0.17370000000000002,0.27,0.065,0.20500000000000002
A,2015-05-15,2015-05-15,2015-04-30,41.37,-0.2409,0.26,0.015,0.245
A,2015-11-20,2015-11-20,2015-10-07,35.54,-0.1448,0.325,0.135,0.19
A,2016-02-19,2016-02-19,2016-01-28,36.11,-0.17420000000000002,0.28,0.005,0.275
A,2016-04-15,2016-04-15,2016-03-07,39.43,-0.127,0.26,0.105,0.15500000000000003
A,2016-12-16,2016-12-16,2016-12-01,43.21,-0.0955,0.105,0.045,0.06
A,2017-01-20,2017-01-20,2016-12-05,44.53,-0.13390000000000002,0.275,0.065,0.21000000000000002
A,2017-02-17,2017-02-17,2017-01-05,46.54,-0.1792,0.445,0.025,0.42
A,2017-02-17,2017-02-17,2017-01-09,48.14,-0.1044,0.23,0.025,0.20500000000000002
A,2017-06-16,2017-06-16,2017-05-10,56.27,-0.1716,0.35,0.015,0.33499999999999996
A,2017-11-17,2017-11-17,2017-10-05,65.7,-0.1295,0.3,0.015,0.285
A,2017-12-15,2017-12-15,2017-11-17,68.79,-0.10650000000000001,0.235,0.06,0.175
A,2018-03-16,2018-03-16,2018-02-07,68.06,-0.10880000000000001,0.35000000000000003,0.05,0.30000000000000004
A,2018-05-18,2018-05-18,2018-04-18,69.55,-0.1321,0.32,0.01,0.31
A,2018-08-17,2018-08-17,2018-07-09,63.120000000000005,-0.1482,0.44999999999999996,0.05,0.39999999999999997
A,2018-09-21,2018-09-21,2018-08-13,65.94,-0.1514,0.505,0.01,0.495
A,2018-09-21,2018-09-21,2018-08-17,64.66,-0.1292,0.27,0.01,0.26
A,2012-02-17,2012-02-17,2012-01-27,42.68,-0.1766,0.42500000000000004,0.015,0.41000000000000003
A,2012-02-17,2012-02-17,2012-01-31,42.47,-0.1784,0.41000000000000003,0.015,0.395
A,2012-03-16,2012-03-16,2012-02-27,43.35,-0.1436,0.25,0.01,0.24
A,2012-03-16,2012-03-16,2012-03-02,43.72,-0.1554,0.22999999999999998,0.01,0.21999999999999997
A,2012-08-17,2012-08-17,2012-08-01,38.18,-0.1631,0.305,0.005,0.3
A,2012-12-21,2012-12-21,2012-11-26,37.47,-0.1592,0.225,0.005,0.22
A,2012-12-21,2012-12-21,2012-11-30,38.29,-0.1587,0.195,0.01,0.185
A,2013-01-18,2013-01-18,2012-12-31,40.94,-0.1481,0.22999999999999998,0.005,0.22499999999999998
A,2013-02-15,2013-02-15,2013-01-08,42.21,-0.146,0.335,0.005,0.33
A,2013-05-17,2013-05-17,2013-05-01,41.31,-0.1628,0.32,0.01,0.31
A,2013-10-18,2013-10-18,2013-09-30,51.25,-0.1383,0.21500000000000002,0.015,0.2
A,2013-11-15,2013-11-15,2013-10-04,51.78,-0.1564,0.435,0.005,0.43
A,2013-11-15,2013-11-15,2013-10-08,50.13,-0.15460000000000002,0.46499999999999997,0.005,0.45999999999999996
A,2014-08-15,2014-08-15,2014-07-08,57.15,-0.1733,0.495,0.025,0.47
A,2015-02-20,2015-02-20,2015-01-15,38.01,-0.12010000000000001,0.30000000000000004,0.01,0.29000000000000004
A,2015-07-17,2015-07-17,2015-06-12,39.84,-0.1746,0.235,0.065,0.16999999999999998
A,2015-07-17,2015-07-17,2015-06-16,39.79,-0.17980000000000002,0.245,0.065,0.18
A,2015-12-18,2015-12-18,2015-11-19,38.5,-0.1469,0.245,0.05,0.195
A,2016-04-15,2016-04-15,2016-03-15,38.29,-0.1671,0.29000000000000004,0.1,0.19000000000000003
A,2017-01-20,2017-01-20,2016-12-13,46.39,-0.13720000000000002,0.24000000000000002,0.055,0.18500000000000003
A,2017-11-17,2017-11-17,2017-10-17,66.12,-0.1588,0.29000000000000004,0.005,0.28500000000000003
A,2017-12-15,2017-12-15,2017-11-29,68.69,-0.1526,0.22999999999999998,0.05,0.18
A,2018-04-20,2018-04-20,2018-03-22,67.47,-0.1632,0.45999999999999996,0.05,0.41
A,2018-09-21,2018-09-21,2018-08-29,67.01,-0.2321,0.395,0.01,0.385
A,2012-08-17,2012-08-17,2012-07-16,36.83,-0.16870000000000002,0.42000000000000004,0.005,0.41500000000000004
A,2012-08-17,2012-08-17,2012-07-20,37.56,-0.16390000000000002,0.355,0.01,0.345
A,2012-09-21,2012-09-21,2012-08-20,36.68,-0.1758,0.3,0.015,0.285
A,2012-09-21,2012-09-21,2012-08-24,37.85,-0.1562,0.25,0.015,0.235
A,2013-02-15,2013-02-15,2013-01-23,44.300000000000004,-0.15080000000000002,0.265,0.01,0.255
A,2013-06-21,2013-06-21,2013-05-28,46.43,-0.1479,0.27,0.045,0.22500000000000003
A,2013-07-19,2013-07-19,2013-06-24,42.31,-0.158,0.3,0.01,0.29
A,2013-11-15,2013-11-15,2013-10-23,50.65,-0.18330000000000002,0.45,0.005,0.445
A,2013-11-15,2013-11-15,2013-10-31,50.76,-0.1436,0.28,0.005,0.275
A,2013-12-20,2013-12-20,2013-11-27,53.81,-0.1062,0.16,0.01,0.15
A,2014-09-19,2014-09-19,2014-08-27,57.38,-0.16540000000000002,0.20500000000000002,0.005,0.2
A,2014-10-17,2014-10-17,2014-09-04,57.69,-0.1068,0.195,0.27,-0.07500000000000001
A,2015-01-16,2015-01-16,2014-12-26,41.38,-0.1615,0.245,0.04,0.205
A,2015-01-16,2015-01-16,2014-12-30,41.37,-0.13920000000000002,0.18,0.04,0.13999999999999999
A,2015-02-20,2015-02-20,2015-01-26,39.15,-0.1327,0.25,0.025,0.225
A,2015-02-20,2015-02-20,2015-01-30,37.77,-0.2051,0.4,0.025,0.375
A,2015-02-20,2015-02-20,2015-02-03,39.62,-0.1145,0.185,0.025,0.16
A,2015-11-20,2015-11-20,2015-10-30,37.76,-0.1761,0.275,0.005,0.27
A,2016-01-15,2016-01-15,2015-12-08,41.17,-0.1902,0.455,0.44,0.015000000000000013
A,2016-10-21,2016-10-21,2016-09-06,46.95,-0.1105,0.20500000000000002,0.025,0.18000000000000002
A,2017-03-17,2017-03-17,2017-02-09,50.47,-0.0971,0.18,0.065,0.11499999999999999
A,2017-03-17,2017-03-17,2017-02-13,50.52,-0.2074,0.46499999999999997,0.06,0.40499999999999997
A,2017-07-21,2017-07-21,2017-06-14,59.38,-0.1272,0.23,0.015,0.21500000000000002
A,2017-08-18,2017-08-18,2017-07-07,59.63,-0.1694,0.42500000000000004,0.005,0.42000000000000004
A,2017-08-18,2017-08-18,2017-07-11,59.800000000000004,-0.1486,0.34,0.005,0.335
A,2017-09-15,2017-09-15,2017-08-15,59.38,-0.1827,0.47000000000000003,0.015,0.455
A,2018-01-19,2018-01-19,2017-12-14,66.51,-0.15460000000000002,0.31000000000000005,0.015,0.29500000000000004
A,2018-01-19,2018-01-19,2017-12-18,67.66,-0.10020000000000001,0.175,0.015,0.15999999999999998
A,2018-06-15,2018-06-15,2018-05-15,62.5,-0.1326,0.31000000000000005,0.005,0.30500000000000005
A,2018-10-19,2018-10-19,2018-09-13,69.33,-0.14,0.305,0.30000000000000004,0.004999999999999949
A,2018-10-19,2018-10-19,2018-09-17,69.08,-0.1497,0.32000000000000006,0.30000000000000004,0.020000000000000018
A,2012-07-20,2012-07-20,2012-06-19,41.15,-0.1426,0.31500000000000006,0.005,0.31000000000000005
A,2012-08-17,2012-08-17,2012-07-24,35.61,-0.1598,0.345,0.005,0.33999999999999997
A,2012-11-16,2012-11-16,2012-10-18,36.64,-0.1404,0.27,0.01,0.26
A,2012-12-21,2012-12-21,2012-11-14,36.14,-0.1433,0.33,0.005,0.325
A,2013-04-19,2013-04-19,2013-03-15,43.01,-0.15560000000000002,0.26,0.005,0.255
A,2013-04-19,2013-04-19,2013-03-19,42,-0.1527,0.25,0.005,0.245
A,2013-05-17,2013-05-17,2013-04-19,42,-0.139,0.29000000000000004,0.01,0.28
A,2013-10-18,2013-10-18,2013-09-26,52.09,-0.1578,0.265,0.01,0.255
A,2014-03-21,2014-03-21,2014-02-25,56.89,-0.10060000000000001,0.16499999999999998,0.025,0.13999999999999999
A,2014-07-18,2014-07-18,2014-06-26,57.82,-0.1857,0.33,0.025,0.305
A,2014-07-18,2014-07-18,2014-06-30,57.44,-0.1888,0.28,0.025,0.255
A,2014-08-15,2014-08-15,2014-07-31,56.08,-0.1918,0.44,0.025,0.415
A,2015-01-16,2015-01-16,2014-12-03,42.230000000000004,-0.1562,0.395,0.04,0.35500000000000004
A,2015-06-19,2015-06-19,2015-05-04,41.94,-0.1348,0.26,0.05,0.21000000000000002
A,2015-07-17,2015-07-17,2015-06-04,40.54,-0.15410000000000001,0.25,0.065,0.185
A,2015-07-17,2015-07-17,2015-06-08,39.95,-0.1824,0.27,0.065,0.20500000000000002
A,2015-09-18,2015-09-18,2015-08-25,34.35,-0.159,0.23,0.25,-0.01999999999999999
A,2015-09-18,2015-09-18,2015-09-02,35.53,-0.145,0.25,0.25,0
A,2015-10-16,2015-10-16,2015-09-29,33.74,-0.1817,0.3,0.23,0.06999999999999998
A,2016-04-15,2016-04-15,2016-03-03,39.2,-0.1452,0.30000000000000004,0.1,0.20000000000000004
A,2016-08-19,2016-08-19,2016-08-02,47.18,-0.2215,0.38,0.01,0.37
A,2016-09-16,2016-09-16,2016-08-10,47.51,-0.1051,0.19,0.125,0.065
A,2017-01-20,2017-01-20,2016-12-09,46.300000000000004,-0.1515,0.30500000000000005,0.055,0.25000000000000006
A,2017-02-17,2017-02-17,2017-01-13,48.69,-0.1985,0.5,0.05,0.45
A,2017-11-17,2017-11-17,2017-10-09,66.56,-0.21,0.485,0.005,0.48
A,2017-11-17,2017-11-17,2017-10-13,66.99,-0.16840000000000002,0.4,0.005,0.395
A,2017-12-15,2017-12-15,2017-11-13,67.13,-0.1995,0.6500000000000001,0.06,0.5900000000000001
A,2018-04-20,2018-04-20,2018-03-14,69.92,-0.159,0.41500000000000004,0.005,0.41000000000000003
A,2018-09-21,2018-09-21,2018-08-09,66.69,-0.1163,0.345,0.01,0.33499999999999996
A,2018-09-21,2018-09-21,2018-08-21,64.93,-0.1077,0.21000000000000002,0.01,0.2
A,2012-05-18,2012-05-18,2012-05-01,42.97,-0.18510000000000001,0.37,1.27,-0.9
A,2012-09-21,2012-09-21,2012-08-30,37.04,-0.1237,0.16999999999999998,0.015,0.15499999999999997
A,2012-10-19,2012-10-19,2012-09-07,38.42,-0.1763,0.395,0.01,0.385
A,2013-02-15,2013-02-15,2013-01-29,44.64,-0.1821,0.31000000000000005,0.01,0.30000000000000004
A,2013-04-19,2013-04-19,2013-03-13,43,-0.1721,0.31500000000000006,0.005,0.31000000000000005
A,2013-09-20,2013-09-20,2013-08-08,45.85,-0.182,0.475,0.005,0.47
A,2013-09-20,2013-09-20,2013-08-12,46.45,-0.1505,0.375,0.005,0.37
A,2013-12-20,2013-12-20,2013-12-03,52.94,-0.12860000000000002,0.16499999999999998,0.01,0.15499999999999997
A,2014-01-17,2014-01-17,2013-12-11,54.84,-0.12140000000000001,0.26,0.01,0.25
A,2014-02-21,2014-02-21,2014-01-07,57.45,-0.1776,0.5850000000000001,0.01,0.5750000000000001
A,2014-06-20,2014-06-20,2014-05-12,56.410000000000004,-0.19460000000000002,0.535,0.015,0.52
A,2014-06-20,2014-06-20,2014-05-16,55.03,-0.106,0.2,0.02,0.18000000000000002
A,2015-04-17,2015-04-17,2015-03-12,41.1,-0.1342,0.21000000000000002,0.025,0.18500000000000003
A,2015-04-17,2015-04-17,2015-03-20,42.2,-0.1809,0.23,0.075,0.15500000000000003
A,2015-05-15,2015-05-15,2015-04-20,43.19,-0.1666,0.24,0.015,0.22499999999999998
A,2016-01-15,2016-01-15,2015-12-14,40.25,-0.11,0.21500000000000002,0.125,0.09000000000000002
A,2016-02-19,2016-02-19,2016-01-22,37.980000000000004,-0.11420000000000001,0.255,0.115,0.14
A,2016-07-15,2016-07-15,2016-06-22,46.03,-0.1245,0.16499999999999998,0.005,0.15999999999999998
A,2017-04-21,2017-04-21,2017-03-22,53.13,-0.1821,0.325,0.025,0.3
A,2017-09-15,2017-09-15,2017-08-29,63.49,-0.0965,0.10500000000000001,0.005,0.1
A,2017-10-20,2017-10-20,2017-09-29,64.2,-0.09340000000000001,0.11,0.035,0.075
A,2018-01-19,2018-01-19,2017-12-28,67.45,-0.2078,0.315,0.005,0.31
A,2018-02-16,2018-02-16,2018-01-24,73.58,-0.19790000000000002,0.48,0.025,0.45499999999999996
A,2018-06-15,2018-06-15,2018-05-25,63.15,-0.1504,0.25,0.005,0.245
A,2018-07-20,2018-07-20,2018-06-29,61.85,-0.1165,0.21000000000000002,0.02,0.19000000000000003
A,2018-07-20,2018-07-20,2018-07-03,61.25,-0.1212,0.195,0.02,0.17500000000000002
A,2018-12-21,2018-12-21,2018-11-28,71.45,-0.1885,0.495,4.225,-3.7299999999999995
A,2012-02-17,2012-02-17,2012-01-23,41,-0.16440000000000002,0.405,0.015,0.39
A,2012-04-20,2012-04-20,2012-03-06,42.28,-0.1539,0.5,0.005,0.495
A,2012-07-20,2012-07-20,2012-06-27,38.35,-0.1632,0.325,0.005,0.32
A,2012-12-21,2012-12-21,2012-12-04,38.13,-0.1612,0.19,0.01,0.18
A,2013-02-15,2013-02-15,2013-01-04,42.86,-0.1663,0.4,0.01,0.39
A,2013-06-21,2013-06-21,2013-05-09,43.160000000000004,-0.1454,0.43,0.02,0.41
A,2014-09-19,2014-09-19,2014-08-08,55.24,-0.15710000000000002,0.455,0.07,0.385
A,2014-09-19,2014-09-19,2014-08-12,54.34,-0.18080000000000002,0.47000000000000003,0.07,0.4
A,2015-06-19,2015-06-19,2015-05-08,42.5,-0.0989,0.16499999999999998,0.05,0.11499999999999998
A,2015-06-19,2015-06-19,2015-05-12,41.910000000000004,-0.1013,0.165,0.05,0.115
A,2015-06-19,2015-06-19,2015-05-20,42.61,-0.1553,0.175,0.46,-0.28500000000000003
A,2015-11-20,2015-11-20,2015-10-15,35.58,-0.1368,0.3,0.135,0.16499999999999998
A,2015-11-20,2015-11-20,2015-10-19,36.230000000000004,-0.15030000000000002,0.30000000000000004,0.09,0.21000000000000005
A,2015-12-18,2015-12-18,2015-11-11,37.660000000000004,-0.1233,0.20500000000000002,0.125,0.08000000000000002
A,2016-04-15,2016-04-15,2016-03-11,39.230000000000004,-0.121,0.185,0.1,0.08499999999999999
A,2016-04-15,2016-04-15,2016-03-23,39.47,-0.2202,0.32499999999999996,0.1,0.22499999999999995
A,2016-09-16,2016-09-16,2016-08-18,46.72,-0.0838,0.11,0.125,-0.015
A,2016-09-16,2016-09-16,2016-08-22,47.58,-0.15710000000000002,0.225,0.21500000000000002,0.009999999999999981
A,2016-10-21,2016-10-21,2016-09-26,46.57,-0.101,0.14,0.025,0.11500000000000002
A,2016-10-21,2016-10-21,2016-09-26,46.57,-0.101,0.14,0.025,0.11500000000000002
A,2017-01-20,2017-01-20,2016-12-21,46.04,-0.15810000000000002,1.065,0.065,1
A,2017-02-17,2017-02-17,2017-01-17,48.32,-0.2107,0.505,0.05,0.455
A,2017-02-17,2017-02-17,2017-01-25,48.410000000000004,-0.1754,0.33999999999999997,0.05,0.29
A,2017-06-16,2017-06-16,2017-05-18,55.85,-0.1827,0.36,0.015,0.345
A,2017-06-16,2017-06-16,2017-05-22,56.08,-0.1562,0.29500000000000004,0.015,0.28
A,2017-07-21,2017-07-21,2017-06-26,59.24,-0.149,0.25,0.015,0.235
A,2017-12-15,2017-12-15,2017-11-21,69.91,-0.21660000000000001,0.31,0.02,0.29
A,2018-04-20,2018-04-20,2018-03-26,68.2,-0.1213,0.30000000000000004,0.05,0.25000000000000006
A,2018-05-18,2018-05-18,2018-04-26,66.37,-0.13870000000000002,0.44,0.005,0.435
A,2018-05-18,2018-05-18,2018-04-30,65.74,-0.1359,0.34500000000000003,0.005,0.34
A,2018-06-15,2018-06-15,2018-05-04,67,-0.1305,0.45499999999999996,0.005,0.44999999999999996
A,2012-07-20,2012-07-20,2012-07-02,38.910000000000004,-0.1517,0.24,0.01,0.22999999999999998
A,2012-08-17,2012-08-17,2012-08-02,37.75,-0.1865,0.345,0.005,0.33999999999999997
A,2012-09-21,2012-09-21,2012-08-06,39.230000000000004,-0.17980000000000002,0.535,0.015,0.52
A,2012-09-21,2012-09-21,2012-08-14,40.49,-0.1535,0.4,0.015,0.385
A,2012-10-19,2012-10-19,2012-09-14,39.730000000000004,-0.1366,0.26,0.25,0.010000000000000009
A,2013-01-18,2013-01-18,2012-12-05,38.660000000000004,-0.1573,0.34,0.005,0.335
A,2013-07-19,2013-07-19,2013-06-10,44.730000000000004,-0.18130000000000002,0.455,0.01,0.445
A,2013-07-19,2013-07-19,2013-06-14,44,-0.151,0.34,0.01,0.33
A,2013-07-19,2013-07-19,2013-06-18,44.800000000000004,-0.14400000000000002,0.29000000000000004,0.01,0.28
A,2013-12-20,2013-12-20,2013-11-13,51.2,-0.0917,0.21500000000000002,0.01,0.20500000000000002
A,2014-05-16,2014-05-16,2014-04-22,54.97,-0.12190000000000001,0.22999999999999998,0.03,0.19999999999999998
A,2015-03-20,2015-03-20,2015-02-24,42.06,-0.1998,0.27,0.05,0.22000000000000003
A,2015-07-17,2015-07-17,2015-06-17,39.6,-0.1847,0.235,0.065,0.16999999999999998
A,2015-07-17,2015-07-17,2015-06-25,40.050000000000004,-0.1558,0.25,0.12,0.13
A,2015-12-18,2015-12-18,2015-11-20,39.28,-0.106,0.175,0.05,0.12499999999999999
A,2015-12-18,2015-12-18,2015-11-24,40.67,-0.1562,0.265,0.1,0.165
A,2016-04-15,2016-04-15,2016-03-24,39.43,-0.2248,0.32,0.1,0.22
A,2016-04-15,2016-04-15,2016-03-28,39.52,-0.19820000000000002,0.255,0.1,0.155
A,2016-05-20,2016-05-20,2016-04-28,41.18,-0.1173,0.175,0.01,0.16499999999999998
A,2016-09-16,2016-09-16,2016-08-23,47.82,-0.1312,0.16999999999999998,0.21500000000000002,-0.04500000000000004
A,2016-10-21,2016-10-21,2016-09-27,46.7,-0.12860000000000002,0.155,0.025,0.13
A,2016-10-21,2016-10-21,2016-09-27,46.7,-0.12860000000000002,0.155,0.025,0.13
A,2017-03-17,2017-03-17,2017-03-02,51.38,-0.24480000000000002,0.28500000000000003,0.005,0.28
A,2018-04-20,2018-04-20,2018-03-27,67,-0.17400000000000002,0.475,0.05,0.425
A,2018-05-18,2018-05-18,2018-05-01,66.24,-0.1258,0.355,0.005,0.35
A,2018-11-16,2018-11-16,2018-10-08,69.5,-0.19160000000000002,0.585,0.09,0.495
A,2012-04-20,2012-04-20,2012-03-15,45.86,-0.17830000000000001,0.455,0.02,0.435
A,2012-05-18,2012-05-18,2012-04-19,41.92,-0.16840000000000002,0.42000000000000004,0.025,0.395
A,2012-05-18,2012-05-18,2012-04-23,41.27,-0.138,0.305,0.025,0.27999999999999997
A,2012-09-21,2012-09-21,2012-08-22,37.46,-0.1275,0.20500000000000002,0.015,0.19
A,2012-10-19,2012-10-19,2012-09-18,39.550000000000004,-0.135,0.235,0.25,-0.015000000000000013
A,2013-08-16,2013-08-16,2013-07-31,44.730000000000004,-0.1264,0.22,0.005,0.215
A,2013-11-15,2013-11-15,2013-10-25,51.88,-0.15990000000000001,0.36,0.005,0.355
A,2013-12-20,2013-12-20,2013-11-29,53.57,-0.1143,0.16499999999999998,0.01,0.15499999999999997
A,2014-01-17,2014-01-17,2014-01-03,56.92,-0.22340000000000002,0.32500000000000007,0.01,0.31500000000000006
A,2014-09-19,2014-09-19,2014-08-25,57.74,-0.1631,0.22,0.005,0.215
A,2014-10-17,2014-10-17,2014-09-29,57.15,-0.22210000000000002,0.355,2.665,-2.31
A,2015-03-20,2015-03-20,2015-03-04,42,-0.1495,0.14500000000000002,0.05,0.09500000000000001
A,2015-07-17,2015-07-17,2015-06-29,38.74,-0.1413,0.145,0.12,0.024999999999999994
A,2015-12-18,2015-12-18,2015-12-02,40.42,-0.1194,0.13,0.1,0.03
A,2016-06-17,2016-06-17,2016-05-10,42,-0.1143,0.22499999999999998,0.125,0.09999999999999998
A,2016-07-15,2016-07-15,2016-06-10,45.36,-0.1869,0.33999999999999997,0.005,0.33499999999999996
A,2016-11-18,2016-11-18,2016-10-13,45.160000000000004,-0.1101,0.24,0.035,0.205
A,2017-03-17,2017-03-17,2017-02-03,49.370000000000005,-0.15660000000000002,0.35500000000000004,0.065,0.29000000000000004
A,2017-04-21,2017-04-21,2017-03-10,52.15,-0.1164,0.21000000000000002,0.14,0.07
